customerID,churn_probability,top_shap_drivers
6317-YPKDH,0.5661821365356445,"tenure (increases churn risk, 0.829); is_month_to_month (increases churn risk, 0.237); OnlineSecurity_No (increases churn risk, 0.170); tenure_inverse (increases churn risk, 0.166); TechSupport_No (increases churn risk, 0.159)"
2754-XBHTB,0.5659626126289368,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.269); tenure (increases churn risk, 0.185); OnlineSecurity_No (increases churn risk, 0.158); MultipleLines_No (decreases churn risk, -0.146)"
7410-YTJIK,0.5654484033584595,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.269); tenure (increases churn risk, 0.249); OnlineSecurity_No (increases churn risk, 0.171); contract_commitment_score (increases churn risk, 0.129)"
7748-UMTRK,0.5648614168167114,"tenure (decreases churn risk, -0.289); month_to_month_fiber (increases churn risk, 0.266); paperless_echeck (increases churn risk, 0.244); is_month_to_month (increases churn risk, 0.229); MonthlyCharges (increases churn risk, 0.173)"
1942-OQFRW,0.5645210146903992,"tenure (increases churn risk, 0.823); is_month_to_month (increases churn risk, 0.237); OnlineSecurity_No (increases churn risk, 0.162); tenure_inverse (increases churn risk, 0.161); TechSupport_No (increases churn risk, 0.156)"
8739-WWKDU,0.5641236901283264,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.239); tenure (decreases churn risk, -0.211); OnlineSecurity_No (increases churn risk, 0.136)"
6507-ZJSUR,0.5618103742599487,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.260); paperless_echeck (increases churn risk, 0.219); tenure (decreases churn risk, -0.215); MultipleLines_No (decreases churn risk, -0.164)"
7861-UVUFT,0.5585228204727173,"month_to_month_fiber (increases churn risk, 0.329); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.219); MultipleLines_No (decreases churn risk, -0.166); OnlineSecurity_No (increases churn risk, 0.146)"
8903-XEBGX,0.5561399459838867,"tenure (increases churn risk, 0.494); is_month_to_month (increases churn risk, 0.247); OnlineSecurity_No (increases churn risk, 0.181); paperless_echeck (increases churn risk, 0.180); MultipleLines_No (decreases churn risk, -0.149)"
3672-YITQD,0.5510963797569275,"tenure (decreases churn risk, -0.323); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.246); OnlineSecurity_No (increases churn risk, 0.136)"
7952-OBOYL,0.5508542060852051,"tenure (increases churn risk, 0.414); month_to_month_fiber (increases churn risk, 0.287); is_month_to_month (increases churn risk, 0.249); TechSupport_No (decreases churn risk, -0.190); OnlineSecurity_No (increases churn risk, 0.180)"
0023-XUOPT,0.5508002638816833,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.245); OnlineSecurity_No (increases churn risk, 0.134); paperless_echeck (decreases churn risk, -0.122); contract_commitment_score (increases churn risk, 0.119)"
4873-ILOLJ,0.5498747229576111,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.260); paperless_echeck (increases churn risk, 0.219); tenure (decreases churn risk, -0.218); streaming_count (increases churn risk, 0.163)"
0576-WNXXC,0.5473395586013794,"month_to_month_fiber (increases churn risk, 0.302); tenure (decreases churn risk, -0.277); is_month_to_month (increases churn risk, 0.259); paperless_echeck (increases churn risk, 0.239); OnlineSecurity_No (increases churn risk, 0.130)"
2187-PKZAY,0.5455172657966614,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.149); MultipleLines_No (decreases churn risk, -0.148); contract_commitment_score (increases churn risk, 0.129)"
7603-USHJS,0.5448861718177795,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.151); contract_commitment_score (increases churn risk, 0.129); paperless_echeck (decreases churn risk, -0.123)"
3717-OEAUQ,0.5431454181671143,"tenure (increases churn risk, 0.407); month_to_month_fiber (increases churn risk, 0.282); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.182); MultipleLines_No (decreases churn risk, -0.129)"
9576-ANLXO,0.5417926907539368,"tenure (increases churn risk, 0.406); month_to_month_fiber (increases churn risk, 0.287); is_month_to_month (increases churn risk, 0.247); OnlineSecurity_No (increases churn risk, 0.181); MultipleLines_No (decreases churn risk, -0.145)"
4512-ZUIYL,0.5416786074638367,"tenure (increases churn risk, 0.406); month_to_month_fiber (increases churn risk, 0.282); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.181); MultipleLines_No (decreases churn risk, -0.144)"
9638-JIQYA,0.5406994819641113,"tenure (increases churn risk, 0.520); is_month_to_month (increases churn risk, 0.232); OnlineSecurity_No (increases churn risk, 0.186); TechSupport_No (increases churn risk, 0.162); month_to_month_fiber (decreases churn risk, -0.148)"
0524-IAVZO,0.5404792428016663,"tenure (decreases churn risk, -0.317); month_to_month_fiber (increases churn risk, 0.284); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.246); OnlineSecurity_No (increases churn risk, 0.137)"
4678-DVQEO,0.5400036573410034,"tenure (increases churn risk, 0.792); TechSupport_No (decreases churn risk, -0.258); is_month_to_month (increases churn risk, 0.243); paperless_echeck (increases churn risk, 0.179); OnlineSecurity_No (increases churn risk, 0.169)"
1536-HBSWP,0.5384618043899536,"tenure (increases churn risk, 0.792); TechSupport_No (decreases churn risk, -0.258); is_month_to_month (increases churn risk, 0.243); paperless_echeck (increases churn risk, 0.179); OnlineSecurity_No (increases churn risk, 0.169)"
7054-LGEQW,0.5379889011383057,"tenure (increases churn risk, 0.827); is_month_to_month (increases churn risk, 0.237); OnlineSecurity_No (increases churn risk, 0.170); tenure_inverse (increases churn risk, 0.163); TechSupport_No (increases churn risk, 0.156)"
4658-HCOHW,0.5362891554832458,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.229); paperless_echeck (increases churn risk, 0.213); MonthlyCharges (increases churn risk, 0.187); TechSupport_No (decreases churn risk, -0.146)"
7278-CKDNC,0.5360101461410522,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.239); tenure (decreases churn risk, -0.223); OnlineSecurity_No (increases churn risk, 0.136)"
5103-MHMHY,0.5354798436164856,"tenure (increases churn risk, 0.833); is_month_to_month (increases churn risk, 0.237); OnlineSecurity_No (increases churn risk, 0.170); tenure_inverse (increases churn risk, 0.166); TechSupport_No (increases churn risk, 0.156)"
3891-PUQOD,0.5342182517051697,"tenure (increases churn risk, 0.785); is_month_to_month (increases churn risk, 0.237); OnlineSecurity_No (increases churn risk, 0.162); tenure_inverse (increases churn risk, 0.159); TechSupport_No (increases churn risk, 0.157)"
2672-OJQZP,0.534069299697876,"tenure (increases churn risk, 0.827); is_month_to_month (increases churn risk, 0.237); OnlineSecurity_No (increases churn risk, 0.170); tenure_inverse (increases churn risk, 0.163); TechSupport_No (increases churn risk, 0.156)"
1895-QTKDO,0.5325911045074463,"tenure (increases churn risk, 0.827); is_month_to_month (increases churn risk, 0.237); OnlineSecurity_No (increases churn risk, 0.169); tenure_inverse (increases churn risk, 0.163); TechSupport_No (increases churn risk, 0.156)"
8393-DLHGA,0.5317962169647217,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.257); paperless_echeck (increases churn risk, 0.210); tenure (decreases churn risk, -0.200); MultipleLines_No (decreases churn risk, -0.148)"
1471-GIQKQ,0.5317144989967346,"tenure (increases churn risk, 0.833); is_month_to_month (increases churn risk, 0.237); OnlineSecurity_No (increases churn risk, 0.162); tenure_inverse (increases churn risk, 0.160); TechSupport_No (increases churn risk, 0.157)"
5480-HPRRX,0.5294519662857056,"tenure (increases churn risk, 0.486); is_month_to_month (increases churn risk, 0.233); OnlineSecurity_No (increases churn risk, 0.172); TechSupport_No (increases churn risk, 0.158); month_to_month_fiber (decreases churn risk, -0.149)"
9692-TUSXH,0.5286722183227539,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.258); paperless_echeck (increases churn risk, 0.215); OnlineSecurity_No (decreases churn risk, -0.211); streaming_count (increases churn risk, 0.159)"
5022-JNQEQ,0.5270980000495911,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.263); paperless_echeck (increases churn risk, 0.190); TechSupport_No (decreases churn risk, -0.187); OnlineSecurity_No (increases churn risk, 0.152)"
7534-BFESC,0.5269151329994202,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.246); tenure (decreases churn risk, -0.220); OnlineSecurity_No (increases churn risk, 0.136)"
3858-VOBET,0.5253908038139343,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.246); tenure (decreases churn risk, -0.218); OnlineSecurity_No (increases churn risk, 0.137)"
1236-WFCDV,0.5231179594993591,"month_to_month_fiber (increases churn risk, 0.348); is_month_to_month (increases churn risk, 0.246); streaming_count (increases churn risk, 0.156); OnlineSecurity_No (increases churn risk, 0.145); MultipleLines_No (decreases churn risk, -0.127)"
7250-EQKIY,0.5227228403091431,"tenure (increases churn risk, 0.831); is_month_to_month (increases churn risk, 0.237); OnlineSecurity_No (increases churn risk, 0.170); tenure_inverse (increases churn risk, 0.164); TechSupport_No (increases churn risk, 0.156)"
4412-YLTKF,0.5224632620811462,"month_to_month_fiber (increases churn risk, 0.302); tenure (decreases churn risk, -0.278); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.246); OnlineSecurity_No (increases churn risk, 0.136)"
1112-CUNAO,0.5207206606864929,"month_to_month_fiber (increases churn risk, 0.329); is_month_to_month (increases churn risk, 0.248); OnlineSecurity_No (increases churn risk, 0.140); MultipleLines_No (increases churn risk, 0.128); contract_commitment_score (increases churn risk, 0.124)"
0899-LIIBW,0.517853856086731,"tenure (decreases churn risk, -0.307); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.235); streaming_count (increases churn risk, 0.168); avg_total_charge_per_month (increases churn risk, 0.165)"
1658-TJVOA,0.5174724459648132,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.283); OnlineSecurity_No (decreases churn risk, -0.278); tenure (increases churn risk, 0.204); paperless_echeck (increases churn risk, 0.179)"
0388-EOPEX,0.517322838306427,"tenure (increases churn risk, 0.340); OnlineSecurity_No (decreases churn risk, -0.291); is_month_to_month (increases churn risk, 0.283); month_to_month_fiber (increases churn risk, 0.280); paperless_echeck (increases churn risk, 0.179)"
0988-JRWWP,0.5169215202331543,"tenure (increases churn risk, 0.469); is_month_to_month (increases churn risk, 0.247); paperless_echeck (increases churn risk, 0.183); OnlineSecurity_No (increases churn risk, 0.178); MultipleLines_No (decreases churn risk, -0.158)"
4647-MUZON,0.5165698528289795,"month_to_month_fiber (increases churn risk, 0.311); is_month_to_month (increases churn risk, 0.243); streaming_count (increases churn risk, 0.161); MultipleLines_No (decreases churn risk, -0.135); OnlineSecurity_No (increases churn risk, 0.133)"
2041-JIJCI,0.5158064365386963,"tenure (increases churn risk, 0.386); is_month_to_month (increases churn risk, 0.247); paperless_echeck (increases churn risk, 0.201); OnlineSecurity_No (increases churn risk, 0.178); month_to_month_fiber (decreases churn risk, -0.160)"
6048-QBXKL,0.5151805877685547,"tenure (increases churn risk, 0.528); is_month_to_month (increases churn risk, 0.232); OnlineSecurity_No (increases churn risk, 0.186); TechSupport_No (increases churn risk, 0.146); month_to_month_fiber (decreases churn risk, -0.145)"
8696-JKZNU,0.5147246718406677,"tenure (decreases churn risk, -0.311); month_to_month_fiber (increases churn risk, 0.284); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.246); OnlineSecurity_No (increases churn risk, 0.136)"
4846-WHAFZ,0.5140085220336914,"tenure (decreases churn risk, -0.311); month_to_month_fiber (increases churn risk, 0.284); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.246); OnlineSecurity_No (increases churn risk, 0.136)"
5129-JLPIS,0.5137842297554016,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.241); paperless_echeck (increases churn risk, 0.218); OnlineSecurity_No (decreases churn risk, -0.210); avg_total_charge_per_month (increases churn risk, 0.209)"
0952-KMEEH,0.5114696025848389,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.244); OnlineSecurity_No (decreases churn risk, -0.222); MonthlyCharges (increases churn risk, 0.166); streaming_count (increases churn risk, 0.157)"
0958-YHXGP,0.5094974040985107,"month_to_month_fiber (increases churn risk, 0.374); tenure (increases churn risk, 0.250); is_month_to_month (increases churn risk, 0.247); OnlineSecurity_No (increases churn risk, 0.173); MultipleLines_No (decreases churn risk, -0.143)"
1989-PRJHP,0.5091890096664429,"month_to_month_fiber (increases churn risk, 0.302); tenure (decreases churn risk, -0.284); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.246); OnlineSecurity_No (increases churn risk, 0.136)"
0330-IVZHA,0.50786954164505,"tenure (increases churn risk, 0.355); month_to_month_fiber (increases churn risk, 0.301); is_month_to_month (increases churn risk, 0.248); OnlineSecurity_No (increases churn risk, 0.171); MultipleLines_No (decreases churn risk, -0.136)"
8621-MNIHH,0.5068691968917847,"tenure (decreases churn risk, -0.315); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.259); paperless_echeck (increases churn risk, 0.239); OnlineSecurity_No (increases churn risk, 0.130)"
8378-LKJAF,0.5043856501579285,"tenure (decreases churn risk, -0.309); month_to_month_fiber (increases churn risk, 0.269); is_month_to_month (increases churn risk, 0.234); avg_total_charge_per_month (increases churn risk, 0.172); MonthlyCharges (increases churn risk, 0.162)"
5650-YLIBA,0.5043256878852844,"tenure (decreases churn risk, -0.315); month_to_month_fiber (increases churn risk, 0.284); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.239); OnlineSecurity_No (increases churn risk, 0.137)"
2325-NBPZG,0.5039617419242859,"tenure (increases churn risk, 0.326); OnlineSecurity_No (decreases churn risk, -0.285); month_to_month_fiber (increases churn risk, 0.284); is_month_to_month (increases churn risk, 0.283); paperless_echeck (increases churn risk, 0.179)"
5331-RGMTT,0.5035125017166138,"tenure (decreases churn risk, -0.354); month_to_month_fiber (increases churn risk, 0.269); is_month_to_month (increases churn risk, 0.243); streaming_count (increases churn risk, 0.159); MonthlyCharges (increases churn risk, 0.140)"
7587-RZNME,0.5018420219421387,"tenure (increases churn risk, 0.466); is_month_to_month (increases churn risk, 0.247); paperless_echeck (increases churn risk, 0.183); OnlineSecurity_No (increases churn risk, 0.178); MultipleLines_No (decreases churn risk, -0.159)"
9572-WUKSB,0.501783013343811,"tenure (increases churn risk, 0.460); TechSupport_No (decreases churn risk, -0.265); is_month_to_month (increases churn risk, 0.239); paperless_echeck (increases churn risk, 0.211); OnlineSecurity_No (increases churn risk, 0.180)"
5760-FXFVO,0.5016007423400879,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.283); OnlineSecurity_No (decreases churn risk, -0.280); tenure (increases churn risk, 0.213); paperless_echeck (increases churn risk, 0.173)"
2860-RANUS,0.5012469291687012,"month_to_month_fiber (increases churn risk, 0.311); is_month_to_month (increases churn risk, 0.247); OnlineSecurity_No (increases churn risk, 0.140); paperless_echeck (decreases churn risk, -0.126); MultipleLines_No (increases churn risk, 0.125)"
9465-RWMXL,0.49983757734298706,"tenure (decreases churn risk, -0.316); month_to_month_fiber (increases churn risk, 0.284); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.246); OnlineSecurity_No (increases churn risk, 0.137)"
6338-AVWCY,0.49951979517936707,"tenure (increases churn risk, 0.498); is_month_to_month (increases churn risk, 0.232); OnlineSecurity_No (increases churn risk, 0.184); month_to_month_fiber (decreases churn risk, -0.148); MultipleLines_No (increases churn risk, 0.136)"
6166-ILMNY,0.49634531140327454,"tenure (increases churn risk, 0.410); month_to_month_fiber (increases churn risk, 0.282); is_month_to_month (increases churn risk, 0.248); OnlineSecurity_No (increases churn risk, 0.181); MultipleLines_No (decreases churn risk, -0.144)"
9283-LZQOH,0.49458810687065125,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.247); OnlineSecurity_No (increases churn risk, 0.151); contract_commitment_score (increases churn risk, 0.124); paperless_echeck (decreases churn risk, -0.123)"
6034-YMTOB,0.49395787715911865,"tenure (increases churn risk, 0.358); month_to_month_fiber (increases churn risk, 0.304); is_month_to_month (increases churn risk, 0.249); TechSupport_No (decreases churn risk, -0.193); OnlineSecurity_No (increases churn risk, 0.179)"
1902-XBTFB,0.4937359392642975,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.212); MultipleLines_No (decreases churn risk, -0.154); OnlineSecurity_No (increases churn risk, 0.136)"
3658-KIBGF,0.49360501766204834,"tenure (increases churn risk, 0.737); OnlineSecurity_No (decreases churn risk, -0.274); is_month_to_month (increases churn risk, 0.271); paperless_echeck (increases churn risk, 0.165); TechSupport_No (increases churn risk, 0.158)"
9779-DPNEJ,0.49315714836120605,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.218); MultipleLines_No (decreases churn risk, -0.155); OnlineSecurity_No (increases churn risk, 0.136)"
2694-CIUMO,0.49313539266586304,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.249); TechSupport_No (decreases churn risk, -0.177); OnlineSecurity_No (increases churn risk, 0.149); contract_commitment_score (increases churn risk, 0.134)"
2277-DJJDL,0.4897967576980591,"tenure (decreases churn risk, -0.510); month_to_month_fiber (increases churn risk, 0.262); is_month_to_month (increases churn risk, 0.238); paperless_echeck (increases churn risk, 0.218); avg_total_charge_per_month (increases churn risk, 0.156)"
6377-WHAOX,0.4889454245567322,"tenure (decreases churn risk, -0.537); month_to_month_fiber (increases churn risk, 0.262); is_month_to_month (increases churn risk, 0.248); paperless_echeck (increases churn risk, 0.208); avg_total_charge_per_month (increases churn risk, 0.175)"
1035-IPQPU,0.48855987191200256,"tenure (decreases churn risk, -0.545); month_to_month_fiber (increases churn risk, 0.262); is_month_to_month (increases churn risk, 0.248); paperless_echeck (increases churn risk, 0.208); streaming_count (increases churn risk, 0.145)"
7279-BUYWN,0.4860692322254181,"month_to_month_fiber (increases churn risk, 0.266); tenure (decreases churn risk, -0.254); is_month_to_month (increases churn risk, 0.249); paperless_echeck (increases churn risk, 0.233); OnlineSecurity_No (decreases churn risk, -0.212)"
3365-SAIGS,0.4854082465171814,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.215); MultipleLines_No (decreases churn risk, -0.146); OnlineSecurity_No (increases churn risk, 0.136)"
8212-DJRCH,0.48464399576187134,"tenure (increases churn risk, 0.338); month_to_month_fiber (increases churn risk, 0.304); OnlineSecurity_No (decreases churn risk, -0.284); is_month_to_month (increases churn risk, 0.269); contract_commitment_score (increases churn risk, 0.125)"
8778-LMWTJ,0.48443377017974854,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.283); OnlineSecurity_No (decreases churn risk, -0.249); paperless_echeck (increases churn risk, 0.185); MultipleLines_No (decreases churn risk, -0.169)"
6481-ESCNL,0.4833334684371948,"month_to_month_fiber (increases churn risk, 0.291); tenure (decreases churn risk, -0.272); is_month_to_month (increases churn risk, 0.235); streaming_count (increases churn risk, 0.161); MonthlyCharges (increases churn risk, 0.155)"
8059-UDZFY,0.4832995533943176,"tenure (decreases churn risk, -0.295); month_to_month_fiber (increases churn risk, 0.269); is_month_to_month (increases churn risk, 0.234); MonthlyCharges (increases churn risk, 0.157); avg_total_charge_per_month (increases churn risk, 0.149)"
5144-TVGLP,0.48306164145469666,"tenure (decreases churn risk, -0.328); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.244); streaming_count (increases churn risk, 0.165); paperless_echeck (decreases churn risk, -0.125)"
6661-HBGWL,0.48262280225753784,"tenure (decreases churn risk, -0.299); month_to_month_fiber (increases churn risk, 0.269); is_month_to_month (increases churn risk, 0.234); MonthlyCharges (increases churn risk, 0.157); streaming_count (increases churn risk, 0.156)"
7881-EVUAD,0.4823334813117981,"tenure (increases churn risk, 0.443); OnlineSecurity_No (decreases churn risk, -0.297); is_month_to_month (increases churn risk, 0.268); paperless_echeck (increases churn risk, 0.192); TechSupport_No (increases churn risk, 0.160)"
8714-EUHJO,0.4812201261520386,"tenure (decreases churn risk, -0.323); month_to_month_fiber (increases churn risk, 0.276); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.236); OnlineSecurity_No (increases churn risk, 0.137)"
7181-OQCUT,0.48000797629356384,"month_to_month_fiber (increases churn risk, 0.311); is_month_to_month (increases churn risk, 0.235); OnlineSecurity_No (decreases churn risk, -0.208); MonthlyCharges (increases churn risk, 0.191); avg_total_charge_per_month (increases churn risk, 0.189)"
3312-UUMZW,0.47917696833610535,"tenure (decreases churn risk, -0.311); month_to_month_fiber (increases churn risk, 0.269); is_month_to_month (increases churn risk, 0.243); streaming_count (increases churn risk, 0.158); MonthlyCharges (increases churn risk, 0.140)"
8993-PHFWD,0.4789876341819763,"tenure (increases churn risk, 0.489); is_month_to_month (increases churn risk, 0.233); OnlineSecurity_No (increases churn risk, 0.173); TechSupport_No (increases churn risk, 0.157); month_to_month_fiber (decreases churn risk, -0.149)"
9927-DSWDF,0.47765588760375977,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.241); paperless_echeck (increases churn risk, 0.212); OnlineSecurity_No (decreases churn risk, -0.211); MonthlyCharges (increases churn risk, 0.198)"
3312-ZWLGF,0.47685137391090393,"month_to_month_fiber (increases churn risk, 0.298); tenure (decreases churn risk, -0.271); paperless_echeck (increases churn risk, 0.249); is_month_to_month (increases churn risk, 0.242); TechSupport_No (decreases churn risk, -0.175)"
9661-MHUMO,0.4757708013057709,"tenure (increases churn risk, 0.824); TechSupport_No (decreases churn risk, -0.262); is_month_to_month (increases churn risk, 0.229); OnlineSecurity_No (increases churn risk, 0.172); tenure_inverse (increases churn risk, 0.160)"
9389-ACWBI,0.4757460951805115,"tenure (increases churn risk, 0.353); month_to_month_fiber (increases churn risk, 0.304); is_month_to_month (increases churn risk, 0.248); OnlineSecurity_No (increases churn risk, 0.177); contract_commitment_score (increases churn risk, 0.123)"
1833-TCXKK,0.47393015027046204,"tenure (decreases churn risk, -0.331); month_to_month_fiber (increases churn risk, 0.269); is_month_to_month (increases churn risk, 0.234); avg_total_charge_per_month (increases churn risk, 0.166); streaming_count (increases churn risk, 0.163)"
4818-QIUFN,0.47155362367630005,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.241); OnlineSecurity_No (decreases churn risk, -0.224); MultipleLines_No (increases churn risk, 0.127)"
1092-GANHU,0.47099778056144714,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.221); MultipleLines_No (decreases churn risk, -0.164); OnlineSecurity_No (increases churn risk, 0.136)"
0963-ZBDRN,0.470042884349823,"tenure (decreases churn risk, -0.287); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.238); paperless_echeck (increases churn risk, 0.223); streaming_count (increases churn risk, 0.160)"
1319-YLZJG,0.4698502719402313,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.283); OnlineSecurity_No (decreases churn risk, -0.236); paperless_echeck (increases churn risk, 0.208); MultipleLines_No (decreases churn risk, -0.150)"
1302-UHBDD,0.4696020185947418,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.246); streaming_count (increases churn risk, 0.156); MultipleLines_No (decreases churn risk, -0.133); OnlineSecurity_No (increases churn risk, 0.128)"
5889-JTMUL,0.46928870677948,"tenure (decreases churn risk, -0.363); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.259); paperless_echeck (increases churn risk, 0.216); MultipleLines_No (increases churn risk, 0.131)"
9050-QLROH,0.4679677188396454,"month_to_month_fiber (increases churn risk, 0.311); is_month_to_month (increases churn risk, 0.247); OnlineSecurity_No (increases churn risk, 0.141); paperless_echeck (decreases churn risk, -0.126); contract_commitment_score (increases churn risk, 0.124)"
7018-WBJNK,0.46785029768943787,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.247); OnlineSecurity_No (increases churn risk, 0.149); MultipleLines_No (decreases churn risk, -0.138); contract_commitment_score (increases churn risk, 0.123)"
6080-TCMYC,0.46693921089172363,"tenure (decreases churn risk, -0.318); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.242); OnlineSecurity_No (increases churn risk, 0.137)"
0376-YMCJC,0.4659508466720581,"month_to_month_fiber (increases churn risk, 0.308); paperless_echeck (increases churn risk, 0.249); is_month_to_month (increases churn risk, 0.242); tenure (decreases churn risk, -0.210); TechSupport_No (decreases churn risk, -0.173)"
8757-TFHHJ,0.4655395746231079,"tenure (increases churn risk, 0.800); OnlineSecurity_No (decreases churn risk, -0.273); is_month_to_month (increases churn risk, 0.257); TechSupport_No (increases churn risk, 0.160); tenure_inverse (increases churn risk, 0.151)"
2587-EKXTS,0.4636368751525879,"tenure (decreases churn risk, -0.294); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.249); paperless_echeck (increases churn risk, 0.214); OnlineSecurity_No (decreases churn risk, -0.213)"
7851-FLGGQ,0.46325764060020447,"tenure (increases churn risk, 0.776); TechSupport_No (decreases churn risk, -0.269); is_month_to_month (increases churn risk, 0.229); OnlineSecurity_No (increases churn risk, 0.175); tenure_inverse (increases churn risk, 0.157)"
7855-DIWPO,0.4623687267303467,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.221); MultipleLines_No (decreases churn risk, -0.163); OnlineSecurity_No (increases churn risk, 0.136)"
0322-CHQRU,0.4620876610279083,"tenure (increases churn risk, 0.495); is_month_to_month (increases churn risk, 0.233); OnlineSecurity_No (increases churn risk, 0.175); TechSupport_No (increases churn risk, 0.156); month_to_month_fiber (decreases churn risk, -0.146)"
5207-PLSTK,0.4619976580142975,"tenure (increases churn risk, 0.807); OnlineSecurity_No (decreases churn risk, -0.275); is_month_to_month (increases churn risk, 0.257); TechSupport_No (increases churn risk, 0.160); tenure_inverse (increases churn risk, 0.154)"
0082-OQIQY,0.46130940318107605,"month_to_month_fiber (increases churn risk, 0.298); tenure (decreases churn risk, -0.269); is_month_to_month (increases churn risk, 0.238); paperless_echeck (increases churn risk, 0.223); TechSupport_No (decreases churn risk, -0.171)"
4208-UFFGW,0.45960119366645813,"tenure (increases churn risk, 0.494); is_month_to_month (increases churn risk, 0.233); OnlineSecurity_No (increases churn risk, 0.181); TechSupport_No (increases churn risk, 0.156); month_to_month_fiber (decreases churn risk, -0.148)"
2501-XWWTZ,0.4594863951206207,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.139); MultipleLines_No (decreases churn risk, -0.137); contract_commitment_score (increases churn risk, 0.125)"
